IMU2	2492966	2274	-16440	-1160
IMU2	2493014	2305	-16433	-1166
IMU2	2493062	2281	-16424	-1179
IMU2	2493110	2249	-16432	-1169
IMU2	2493158	2256	-16412	-1156
IMU2	2493206	2302	-16454	-1136
IMU2	2493254	2290	-16456	-1170
IMU2	2493302	2290	-16444	-1180
IMU2	2493350	2299	-16416	-1191
IMU2	2493398	2255	-16409	-1186
IMU2	2493446	2266	-16441	-1180
IMU2	2493494	2312	-16463	-1162
IMU2	2493542	2323	-16492	-1133
IMU2	2493590	2288	-16452	-1164
IMU2	2493638	2259	-16437	-1156
IMU2	2493686	2291	-16450	-1143
IMU2	2493734	2281	-16457	-1183
IMU2	2493782	2289	-16387	-1176
IMU2	2493830	1945	-16594	-1080
IMU2	2493878	2686	-16388	-1222
IMU2	2493926	2507	-16294	-1283
IMU2	2493974	2257	-16511	-1052
IMU2	2494022	2193	-16449	-1228
IMU2	2494070	2096	-16527	-1135
IMU2	2494118	2464	-16338	-1124
IMU2	2494166	2481	-16357	-1217
IMU2	2494214	2177	-16536	-1163
IMU2	2494262	2287	-16400	-1171
IMU2	2494310	2288	-16410	-1122
IMU2	2494358	2254	-16405	-1180
IMU2	2494406	2317	-16415	-1118
IMU2	2494454	2259	-16474	-1176
IMU2	2494502	2289	-16409	-1143
IMU2	2494550	2300	-16424	-1176
IMU2	2494598	2259	-16459	-1195
IMU2	2494646	2263	-16425	-1164
IMU2	2494694	2254	-16407	-1116
IMU2	2494742	2297	-16419	-1189
IMU2	2494790	2231	-16460	-1166
IMU2	2494838	2319	-16371	-1206
IMU2	2494886	2233	-16428	-1159
IMU2	2494934	2235	-16456	-1181
IMU2	2494982	2335	-16421	-1188
IMU2	2495030	2256	-16388	-1168
IMU2	2495078	2317	-16393	-1126
IMU2	2495126	2261	-16429	-1165
IMU2	2495174	2243	-16409	-1167
IMU2	2495222	2329	-16356	-1143
IMU2	2495270	2269	-16426	-1124
IMU2	2495318	2274	-16396	-1216
IMU2	2495366	2259	-16415	-1169
IMU2	2495414	2291	-16410	-1113
IMU2	2495462	2275	-16410	-1158
IMU2	2495510	2278	-16430	-1143
IMU2	2495558	2262	-16384	-1124
IMU2	2495606	2304	-16364	-1124
